acct,bld_num,date_erected,im_sq_ft,land_ar,perimeter,bedrooms,full_bath,half_bath,total_rooms,dscr_e,frame_detached_garage,gunite_pool,pool_heater,solar_panel,brick_garage,canopy_residential,frame_abov,frame_shed,carport_residential,foundation_repaired,cracked_slab,latitude,longitude,distance_miles,land_val,bld_val,assessed_val,assessed_per_sqft
1304560010009,1,2010,1910,5175.0,210,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.7766931548577,-95.7860741444316,24.97494670375461,53938.0,268531.0,322469.0,168.83193717277487
1304560010030,1,2009,1584,5919.0,186,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77795049660693,-95.78835222887976,25.115393557193723,54738.0,243130.0,297868.0,188.0479797979798
1304560020021,1,2010,1556,5463.0,196,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.77773168695747,-95.78692642858812,25.029270256273016,54248.0,247921.0,302169.0,194.19601542416453
1304810010009,1,2009,1731,4783.0,280,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.89341018309869,-95.72894804435865,23.39903818619298,48500.0,184756.0,233256.0,134.75216637781628
1304810020003,1,2008,2582,4669.0,338,3.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.89248854046288,-95.72822964900368,23.334514142142442,48254.0,245822.0,294076.0,113.89465530596436
1304820030001,1,2009,1409,5373.0,190,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.608862129605686,-95.25556388385544,12.508538009435394,41535.0,200165.0,241700.0,171.5400993612491
1304820030002,1,2009,1821,4397.0,276,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.608739681500744,-95.25555787774424,12.515807081980176,37375.0,231627.0,269002.0,147.722130697419
1304830020010,1,2011,3030,11395.0,270,3.0,2.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.13287583052296,-95.52333904182008,27.341741369469435,104125.0,455745.0,559870.0,184.77557755775578
1304830030021,1,2008,4157,10400.0,490,5.0,3.0,1.0,10.0,5.0,0.0,4147.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.134624000394243,-95.52232360475384,27.435275736800183,102414.0,530333.0,638474.0,153.59008900649508
1304990020003,2,2014,2017,1400.0,360,3.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8297143961606,-95.40838491394692,5.329658490444882,91000.0,260737.0,351737.0,174.38621715418938
1305620020020,1,2009,2404,5581.0,323,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.85828276963613,-95.72948742009244,22.588697629135904,51225.0,237013.0,288238.0,119.89933444259567
1305700020005,1,2010,1645,5000.0,200,3.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.669638611583043,-95.10386906730172,17.155242309466786,62500.0,210980.0,273480.0,166.24924012158056
1305700030008,1,2009,1568,5000.0,210,3.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.667664555776863,-95.10334350610653,17.234840330144944,62500.0,191185.0,253685.0,161.7889030612245
1305770010001,1,1956,1084,5498.0,154,2.0,2.0,0.0,3.0,2.0,4171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0,29.995145501842963,-95.26254496256034,17.47190045014444,47241.0,69762.0,122367.0,112.88468634686348
1305940040014,1,2013,2851,9340.0,318,4.0,3.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.980866720852948,-95.6638682151611,23.291095158868465,79713.0,447634.0,527347.0,184.96913363732023
1305950070007,1,2019,1859,6000.0,289,4.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86410636778634,-95.27962218840128,9.003520414830199,50076.0,203450.0,253526.0,136.37762237762237
1306180010001,1,2012,2561,7004.0,334,5.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.96509540275837,-95.19131681760436,17.758918896856873,45223.0,294777.0,340000.0,132.76064037485358
1306180020024,1,2010,2869,6967.0,258,4.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.964606194071862,-95.19148156680168,17.726025294821174,45197.0,345208.0,390405.0,136.07703032415475
1306230020050,1,2011,2229,6572.0,246,4.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.954416678539257,-95.73753044050022,25.788244707892776,89344.0,308079.0,397423.0,178.29654553611485
1306250030029,1,2014,1966,5515.0,238,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86998834466216,-95.69591126264206,20.95571457681998,49436.0,234153.0,283589.0,144.24669379450663
1306250070019,1,2015,2792,13070.0,346,4.0,2.0,1.0,8.0,3.0,0.0,26470.0,5530.0,0.0,0.0,0.0,0.0,3938.0,0.0,0.0,0.0,29.866111726427743,-95.70005176824442,21.093112267084273,55668.0,306028.0,361696.0,129.54727793696276
1306250090035,1,2016,2847,5613.0,340,4.0,3.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86737584760715,-95.70017542298773,21.13042645224094,49383.0,313350.0,362733.0,127.40885142255006
1306260020005,1,2013,2610,5812.0,324,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.868237120970264,-95.69319988987756,20.76060437519866,49204.0,272958.0,322162.0,123.43371647509579
1306260020006,1,2013,1821,5865.0,228,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.868245626427257,-95.693042422884,20.752008056182724,49166.0,224209.0,273375.0,150.12355848434925
1306260020010,1,2013,3275,13405.0,402,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.86823522571686,-95.69228620799356,20.709462726552108,55946.0,293156.0,349102.0,106.59603053435114
1306260020036,1,2013,1904,6724.0,238,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.869071352232325,-95.69422769487916,20.83878425687104,50401.0,223964.0,274365.0,144.09926470588235
1306340010016,1,2013,1954,1781.0,392,3.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.80631787593779,-95.5131002830972,9.150666918129419,122239.0,206311.0,328550.0,168.1422722620266
1306450010001,1,2014,2086,7765.0,242,3.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.64066691704258,-95.0195807814234,22.597745048079116,61421.0,244932.0,306353.0,146.86145733461169
1306690020051,1,2012,1985,5898.0,214,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.607226825384245,-95.37497899293751,10.566693024128421,51291.0,249361.0,300652.0,151.46196473551637
1307550020020,1,2013,4063,22200.0,353,4.0,3.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,11998.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0753919140012,-95.57610448730472,25.03552089877694,94350.0,576907.0,683255.0,168.1651489047502
1307860020038,1,2014,1840,5335.0,208,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04614873544945,-95.40133069876804,19.8526007078607,46719.0,195699.0,242418.0,131.74891304347827
1307960010018,1,2013,2883,5375.0,344,4.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.047687831090386,-95.40263808832724,19.965962443400432,46755.0,269869.0,316624.0,109.82448838015955
1307960010035,1,2013,2448,5175.0,348,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.047690442955638,-95.40195834696178,19.96220921541097,46575.0,239865.0,286440.0,117.00980392156863
1307960010036,1,2013,1663,5175.0,216,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.047624637407008,-95.40207879919971,19.95837439533139,46575.0,193814.0,240389.0,144.55141310883945
1307960010039,1,2012,1761,5378.0,288,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04742665004865,-95.40244954265388,19.94690275018326,46758.0,187045.0,233803.0,132.7671777399205
1307970010019,1,2013,2395,5618.0,310,4.0,3.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84428137257248,-95.72453407883592,22.032120989336597,57049.0,229229.0,286278.0,119.53152400835073
1308050020002,1,2013,2226,5922.0,298,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.81853276120741,-95.76230261785958,23.862006179240286,55122.0,262141.0,317263.0,142.526055705301
1308480010009,1,2009,1451,5382.0,208,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5782356711008,-95.19884826800087,16.235806591434436,60458.0,210787.0,271245.0,186.9365954514128
1308500010008,1,2009,2291,4948.0,304,3.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.890644130426832,-95.21825655107924,12.814081910021933,40093.0,223948.0,264041.0,115.25141859450022
1308640020017,1,2009,2012,5500.0,222,4.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.13432401244508,-95.56089992662449,28.267499556009877,55000.0,293366.0,348366.0,173.1441351888668
1308640030005,1,2009,1875,8012.0,220,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.132085473722665,-95.5609425381156,28.127179027949843,57512.0,271152.0,328664.0,175.28746666666666
1308690010013,1,2011,1978,6403.0,296,4.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.82212546270854,-95.67911435299756,19.018500554028268,48928.0,201061.0,249989.0,126.38473205257836
1308710010013,1,2009,2360,5040.0,310,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.814657768420197,-95.70558143758794,20.467281187772826,50895.0,227479.0,278374.0,117.95508474576272
1309080010001,1,2011,3220,7551.0,520,4.0,3.0,1.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74934350776995,-95.64130430142532,16.285041732115925,220938.0,474111.0,695049.0,215.85372670807453
1309170010061,1,2010,1376,4400.0,200,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.90570995853469,-95.45913969626456,11.388646430119328,43560.0,172338.0,215898.0,156.90261627906978
1309280020004,1,2011,3695,2389.0,504,3.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.67373085434946,-95.4446550149596,7.458380476596496,89753.0,435741.0,525494.0,142.21759133964818
1309290020038,1,2011,2768,5500.0,342,4.0,2.0,1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.90307501071548,-95.45943685805258,11.236648861168828,54175.0,227341.0,281516.0,101.70375722543352
1309510010004,1,2009,3132,7898.0,412,4.0,3.0,1.0,8.0,4.0,0.0,5484.0,1580.0,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,0.0,30.03507008950704,-95.6202820073741,24.197578552943273,75347.0,400811.0,484545.0,154.70785440613028
1309510030008,1,2009,2970,7992.0,248,4.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.034406384493398,-95.62264050856696,24.249494140479072,89910.0,414148.0,504058.0,169.7164983164983
1309510050008,1,2010,3162,8695.0,372,4.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.03516636708837,-95.62341874682716,24.319578295807315,76676.0,376781.0,453457.0,143.40828589500316
1309870020002,1,2015,2616,8160.0,266,3.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.966458993502663,-95.16697991456236,18.746340584476076,68376.0,317331.0,385707.0,147.4415137614679
1310160010022,1,2008,1585,7695.0,205,3.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.018033612812104,-95.7635699102191,29.549539577125163,70191.0,249343.0,319534.0,201.598738170347
1310400010001,1,2018,2384,3249.0,352,4.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.87710703896833,-95.6284971559165,17.47276689189768,58482.0,273564.0,332046.0,139.28104026845637
1310600010015,1,2013,2395,7936.0,310,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.993467124097524,-95.4424134614636,16.6961784077885,55557.0,238797.0,294354.0,122.9035490605428
1310600030003,1,2015,2000,5730.0,312,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.991888510704296,-95.44741703459692,16.67166690624401,53318.0,204282.0,257600.0,128.8
1310600040020,1,2013,2314,5053.0,306,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.992644497718132,-95.4454402604134,16.689426593337952,52314.0,223122.0,275436.0,119.03025064822818
1310610020002,1,2012,1970,6325.0,228,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9941990623333,-95.44787347203868,16.832619101527094,58344.0,196068.0,254412.0,129.14314720812183
1310630020014,1,2010,2756,5830.0,354,4.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60838789319798,-95.18885810837436,15.107652477600974,57543.0,276327.0,333870.0,121.14296081277213
1310660050020,1,2016,1774,5040.0,222,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.062389969879582,-95.3668629691718,20.887351441062844,42084.0,223592.0,265676.0,149.76099210823
1310660060001,1,2021,2457,4993.0,320,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.064196781300957,-95.36811869649875,21.011626783885173,41692.0,280821.0,322513.0,131.26292226292227
1310660110001,1,2016,2645,5932.0,330,4.0,2.0,1.0,7.0,3.0,0.0,14676.0,5135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.063522257812764,-95.3680073534947,20.965060744355615,42829.0,275665.0,338305.0,127.90359168241966
1310920010001,1,2013,2535,2500.0,426,3.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.774933337561105,-95.37789654631123,1.12653169930766,133250.0,436539.0,569789.0,224.7688362919132
1311040010028,1,2013,3146,7054.0,368,4.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.57632025804409,-95.23555367298292,15.049588992517945,69846.0,364268.0,434114.0,137.98919262555626
1311040050008,1,2013,2869,6900.0,300,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.57455457406614,-95.23821487803404,15.068139118875566,69690.0,354941.0,424631.0,148.0066225165563
1311320010001,1,2014,2262,1967.0,384,3.0,3.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.754229517374124,-95.3887343480626,1.1890673124355053,173350.0,418714.0,592064.0,261.7435897435897
1311420010002,1,2012,2321,1536.0,416,3.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.79891934184488,-95.42056225650684,4.043768831151501,84480.0,394236.0,478716.0,206.25420077552778
1311610040007,1,2009,2673,7381.0,346,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.820638049495617,-94.97254697737634,24.20273966679637,40306.0,263031.0,303337.0,113.48185559296671
1311620010004,1,2008,2592,5400.0,324,5.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.817390349057696,-94.97329030059556,24.1213814260391,38880.0,238067.0,276947.0,106.84683641975309
1311620040005,1,2009,1819,7823.0,206,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.817560090676107,-94.97078303627237,24.27159721157312,40625.0,194325.0,234950.0,129.16437603078614
1311810010007,1,2012,4891,11125.0,662,5.0,3.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.021440039588494,-95.5014367728232,19.69654728727897,77718.0,519760.0,597478.0,122.15865876098957
1312160030003,1,2011,4027,8941.0,488,4.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.134509695449147,-95.5209360193092,27.40033764677549,80558.0,494488.0,575046.0,142.79761609138316
1312220010002,1,2012,1758,6041.0,240,3.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94705906934277,-95.7258576125226,24.927148735390276,71677.0,274029.0,345706.0,196.64732650739478
1312220010017,1,2012,1547,5498.0,236,3.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9465069496255,-95.72566861135222,24.89775796697531,70947.0,264244.0,335191.0,216.6716224951519
1312220030017,1,2013,1628,6250.0,238,3.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9423076682017,-95.7255657120415,24.743988982130027,71958.0,305257.0,377215.0,231.70454545454547
1312220030019,1,2012,2191,6250.0,272,3.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94258262797844,-95.7255700741374,24.75386007551984,71958.0,323870.0,395828.0,180.66088544043816
1312550010010,1,2009,4453,10705.0,536,5.0,4.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14970558119227,-95.52493901706389,28.470627500527076,132055.0,653483.0,785538.0,176.40646754996632
1312550010036,1,2010,3133,10994.0,318,4.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.149492958830542,-95.527768635192,28.512367400233174,132471.0,550997.0,683468.0,218.15129269071178
1312560030012,1,2010,5177,11600.0,607,5.0,4.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14465158449226,-95.52877622287497,28.2172617394625,197200.0,940861.0,1138061.0,219.83021054664863
1312570010057,1,2009,3299,8731.0,450,5.0,3.0,0.0,9.0,4.0,0.0,10478.0,2765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.151503890422408,-95.52841728504426,28.656301105686747,100701.0,521658.0,635602.0,192.6650500151561
1312570010066,1,2010,3234,6820.0,466,5.0,3.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0,30.150996081398013,-95.52988243441352,28.65236048063976,97949.0,473121.0,571070.0,176.58317872603587
1312570010071,1,2009,3056,8853.0,416,4.0,3.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.150574544421,-95.53087643980732,28.644853030087557,100876.0,462319.0,563195.0,184.29155759162305
1312650010033,1,2010,2731,6203.0,416,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.13717570960252,-95.53561523416336,27.874450744429705,77413.0,417029.0,494442.0,181.04796777737093
1312650030018,1,2010,2927,7583.0,366,3.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.137383466787675,-95.54007594735484,27.98386688801831,81249.0,461149.0,542398.0,185.3085070037581
1313190010001,1,2009,3026,2500.0,494,3.0,3.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75428288422137,-95.39455785562544,1.5211200036931856,225000.0,447265.0,672265.0,222.1629213483146
1313440020001,1,2014,1515,5823.0,190,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84050541394357,-95.27546566877932,7.940937064861611,37108.0,146053.0,183161.0,120.89834983498349
1313440060007,1,2012,1155,5897.0,174,3.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.84099146386781,-95.27232829467216,8.099545210195165,37161.0,122566.0,159727.0,138.29177489177488
1313930010014,1,2013,4888,23510.0,615,4.0,4.0,1.0,10.0,5.0,0.0,12955.0,3160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.972823203199383,-95.62995988401502,21.411646517325714,183373.0,775489.0,958862.0,196.16653027823241
1314010020003,1,2014,1882,1909.0,344,2.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8003541714576,-95.4202546141384,4.0966153961041245,104995.0,320703.0,425698.0,226.19447396386823
1314680040002,1,2011,2325,4725.0,308,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.87634458215773,-95.13341358322523,16.3041188897692,40163.0,202889.0,243052.0,104.53849462365591
1314680070005,1,2009,1701,5148.0,202,3.0,2.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.876606866731287,-95.13677450315778,16.138108103132513,40523.0,163725.0,204248.0,120.07524985302763
1314820010010,1,2009,3407,10160.0,422,3.0,3.0,1.0,9.0,5.0,0.0,20295.0,5135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01437571036959,-95.75572101045648,29.02252190804289,95742.0,486236.0,607408.0,178.28235984737304
1315480010010,1,2012,3000,10826.0,450,3.0,3.0,0.0,8.0,4.0,0.0,11473.0,0.0,0.0,0.0,2460.0,0.0,0.0,0.0,0.0,0.0,29.975183313874638,-95.18268709338584,18.626419331651718,50418.0,417582.0,468000.0,156.0
1316040020054,1,2010,2628,8237.0,328,4.0,2.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15861323915302,-95.5550292570811,29.67691598714619,76696.0,402064.0,478760.0,182.1765601217656
1316310010008,1,2010,1537,4027.0,278,4.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6349972044644,-95.3653142768014,8.648635388084225,16011.0,42076.0,58087.0,37.79245283018868
1316470020006,1,2013,2647,8367.0,336,3.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.89132214664128,-95.68553102997362,20.96904351727471,54993.0,271872.0,326865.0,123.48507744616548
1316730010033,1,2011,4060,17641.0,457,4.0,3.0,1.0,10.0,4.0,9995.0,12672.0,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.01770298807674,-95.7499441797889,28.888607854888505,103523.0,511929.0,640489.0,157.75591133004926
1317240030010,1,2012,2536,7106.0,350,4.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95062415311489,-95.116192121089,20.119553633084298,26627.0,294390.0,321017.0,126.5839905362776
1317790010010,1,2012,1648,848.0,382,2.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.666737098522734,-95.40189788142231,6.72712786628334,73013.0,274748.0,347761.0,211.02002427184465
1317790010049,1,2013,1980,1104.0,368,3.0,3.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.667216598426656,-95.40011090720417,6.665594228401032,77028.0,297972.0,375000.0,189.3939393939394
1318870010019,1,2012,2160,4600.0,304,3.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.812944146132303,-95.741103240099,22.545026076371638,46852.0,237079.0,283931.0,131.44953703703703
1318910010040,1,2011,4253,8871.0,541,4.0,3.0,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.961888991560755,-95.16395331035127,18.627264075372356,72784.0,427312.0,500096.0,117.58664472137315
1319170030005,1,2010,2278,4999.0,310,4.0,2.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.60350453903235,-95.19407318347692,15.123516814767754,57189.0,211663.0,268852.0,118.02107111501317
1319440020022,1,2016,1975,5750.0,236,3.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.00413650659,-95.6757984458718,24.893877388678177,60088.0,245548.0,305636.0,154.75240506329115
